,id,original_language,overview,title,actors,directors,genres,production_companies
977,19404,hi,"Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",Dilwale Dulhania Le Jayenge,"['Shah Rukh Khan', 'Kajol', 'Amrish Puri', 'Anupam Kher', 'Satish Shah', 'Achala Sachdev', 'Himani Shivpuri', 'Pooja Ruparel', 'Mandira Bedi', 'Uday Chopra', 'Parmeet Sethi', 'Tulika Chaudhary', 'Pallavi Vyas', 'Karan Johar', 'Arjun Sablok', 'Anaita Shroff', 'Baby Raashi', 'Baby Nupur', 'Shanker Iyer', 'Rajesh Bhatija', 'Govind Khatri', 'Mansoor Merchant', 'Mohit Kumar', 'Hemlata Deepak', 'Lalit Tiwari', 'Damyanti Puri', 'Farida Jalal']",['Aditya Chopra'],"['Comedy', 'Drama', 'Romance']",['Yash Raj Films']
978,9564,fr,"Set in 50 B.C., Asterix and Obelix are living in a small but well-protected village in Gaul, where a magic potion concocted by Druids turns the townsfolk into mighty soldiers. When Roman troops carve a path through Gaul to reach the English Channel, Caesar and his aide de camp Detritus discover the secret elixir and capture the Druid leader who knows its formula, and Asterix and Obelix are sent off to rescue them.",Asterix & Obelix Take on Caesar,"['Christian Clavier', 'Gérard Depardieu', 'Roberto Benigni', 'Michel Galabru', 'Gottfried John', 'Laetitia Casta', 'Claude Piéplu', 'Daniel Prévost', 'Pierre Palmade', 'Arielle Dombasle', 'Marianne Sägebrecht', 'Jean-Pierre Castaldi', 'Jean-Roger Milo', 'Jean-Jacques Devaux', 'Hardy Krüger Jr.', 'Michel Muller', 'Jean-Yves Tual', 'Olivier Achard', 'Sim', 'Gaëtan Bloom']",['Claude Zidi'],"['Family', 'Adventure', 'Comedy', 'Fantasy']","['Cecchi Gori Group Tiger Cinematografica', 'AMLF', 'Canal+', 'Bavaria Entertainment']"
979,4442,en,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",The Brothers Grimm,"['Heath Ledger', 'Matt Damon', 'Mackenzie Crook', 'Roger Ashton-Griffiths', 'Peter Stormare', 'Jonathan Pryce', 'Monica Bellucci', 'Lena Headey', 'Richard Ridings', 'Barbora Lukesová', 'Petr Ratimec', 'Anna Rust', 'Jeremy Robson', 'Radim Kalvoda', 'Martin Hofmann', 'Josef Pepa Nos', 'Harry Gilliam', 'Miroslav Táborský', 'Marika Sarah Procházková', 'Tomáš Hanák']",['Terry Gilliam'],"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']","['The Weinstein Company', 'Summit Entertainment', 'Atlas Entertainment', 'Mosaic Media Group', 'Reforma Films', 'Dimension Films', 'Metro-Goldwyn-Mayer (MGM)', 'Revolution Sun Studios']"
980,1985,en,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.",The Constant Gardener,"['Ralph Fiennes', 'Rachel Weisz', 'Danny Huston', 'Bill Nighy', 'Donald Sumpter', 'Pete Postlethwaite', 'Richard McCabe', 'Hubert Koundé', 'Daniele Harford', 'Bernard Otieno Oduor', 'Damaris Itenyo Agweyu', 'Keith Pearson', 'John Sibi-Okumu', 'Archie Panjabi', 'Gerard McSorley', 'Juliet Aubrey', 'Jacqueline Maribe', 'Donald Apiyo', 'Anneke Kim Sarnau', 'Rupert Simonian']",['Fernando Meirelles'],"['Drama', 'Mystery', 'Thriller']","['Studio Babelsberg', 'Epsilon Motion Pictures', 'UK Film Council', 'Scion Films', 'Focus Features', 'Blue Sky Films', 'Potboiler Productions']"
981,9335,en,"Professional driver Frank Martin is living in Miami, where he is temporarily filling in for a friend as the chauffeur for a government narcotics control policymaker and his family. The young boy in the family is targeted for kidnapping, and Frank immediately becomes involved in protecting the child and exposing the kidnappers.",Transporter 2,"['Jason Statham', 'Amber Valletta', 'Kate Nauta', 'Alessandro Gassman', 'François Berléand', 'Robert Small', 'Matthew Modine', 'Jason Flemyng', 'Keith David', 'Ron Madoff']",['Louis Leterrier'],"['Action', 'Thriller', 'Crime']","['Twentieth Century Fox Film Corporation', 'Current Entertainment', 'TF1 Films Production', 'Canal+', 'TPS Star', 'EuropaCorp', 'Sea Side Films Florida Inc.']"
982,9007,en,"Shortly after David Abbott moves into his new San Francisco digs, he has an unwelcome visitor on his hands: winsome Elizabeth Martinson, who asserts that the apartment is hers -- and promptly vanishes. When she starts appearing and disappearing at will, David thinks she's a ghost, while Elizabeth is convinced she's alive.",Just Like Heaven,"['Reese Witherspoon', 'Mark Ruffalo', 'Donal Logue', 'Dina Spybey-Waters', 'Ben Shenkman', 'Jon Heder', 'Ivana Miličević', 'Caroline Aaron', 'Rosalind Chao', 'Ron Canada', 'Willie Garson', 'Gabrielle Made', 'William Caploe', 'Shulie Cowen', 'Kara Hamilton', 'Jimmy Ortega', 'Billy Beck', 'Cristian Cruz', 'Catherine Taber', 'Kerris Dorsey', 'Alyssa Shafer', 'Nicole Wilder', 'Doug Krizner', 'Jacob Chambers', 'Karen Harrison', 'Diego Sebastian', 'Benjamin Hughes', 'Chris Pflueger', 'Paul Cassell', 'Drew Letchworth', ""Raymond O'Connor"", 'Lucille Soong', 'Joel McKinnon Miller', 'Victor Yerrid', 'Lorna Scott', 'Jeffrey Marcus', 'Ken Takemoto', 'Chaim Girafi', 'Zoe Waters', 'Ingrid Coree', 'Lee Burns', 'Amita Balla']",['Mark Waters'],"['Comedy', 'Fantasy', 'Romance']","['DreamWorks SKG', 'UIP', 'MacDonald/Parkes Productions']"
983,1830,en,"Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world's most notorious dictators. Finally, he must also face his own conscience.",Lord of War,"['Nicolas Cage', 'Bridget Moynahan', 'Jared Leto', 'Ethan Hawke', 'Eamonn Walker', 'Ian Holm', 'Sammi Rotibi', 'Yevgeni Lazarev', 'Tanit Phoenix', 'Shake Tukhmanyan', 'Jean-Pierre Nshanian', 'Jared Burke', 'Eric Uys', 'David Shumbris', 'Stewart Morgan', 'Jasper Lenz', 'Stephen Gregory', 'Kobus Marx', 'Stephan De Abreu', 'Jeremy Crutchley']",['Andrew Niccol'],"['Crime', 'Drama', 'Thriller']","['Saturn Films', 'Ascendant Pictures', 'Endgame Entertainment', 'Entertainment Manufacturing Company', 'Rising Star', 'Copag V']"
984,8814,en,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",Doom,"['Dwayne Johnson', 'Karl Urban', 'Rosamund Pike', 'Ben Daniels', 'Deobia Oparei', 'Razaaq Adoti', 'Richard Brake', 'Al Weaver', 'Dexter Fletcher', 'Brian Steele', 'Yao Chin', 'Robert Russell', 'Daniel York', 'Ian Hughes', 'Sara Houghton']",['Andrzej Bartkowiak'],"['Adventure', 'Action', 'Horror']","['Di Bonaventura Pictures', 'John Wells Productions', 'Reaper Productions', 'Stillking Films', 'Babelsberg Film', 'Doom Productions', 'Distant Planet Productions']"
985,9923,en,"The daughter of actor, Laurence Harvey turns away from her career as a Ford model to become a bounty hunter.",Domino,"['Keira Knightley', 'Mickey Rourke', 'Edgar Ramírez', 'Delroy Lindo', ""Mo'Nique"", 'Riz Abbasi', 'Brian Austin Green', 'Macy Gray', 'Shondrella Avery', 'Ian Ziering', 'Joe Nunez', 'Dabney Coleman', 'Peter Jacobson', ""Kel O'Neill"", 'Jacqueline Bisset', 'Dale Dickey', 'Lucy Liu', 'Lew Temple', 'Mena Suvari', 'Christopher Walken', 'Liza Lapira', 'Tom Waits', 'Jerry Springer', 'Tabitha Brownstone', 'Domino Harvey', 'Charles Paraventi']",['Tony Scott'],"['Action', 'Crime']","['New Line Cinema', 'Davis-Films', 'Metropolitan Filmexport', 'Scott Free Productions', 'Domino 17521']"
986,8202,en,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.",Æon Flux,"['Charlize Theron', 'Marton Csokas', 'Jonny Lee Miller', 'Sophie Okonedo', 'Frances McDormand', 'Pete Postlethwaite', 'Amelia Warner', 'Caroline Chikezie', 'Paterson Joseph', 'Nikolai Kinski', 'Yangzom Brauen', ""Aoibheann O'Hara"", 'Thomas Huber', 'Weijian Liu', 'Maverick Quek', 'Ralph Herforth', 'Megan Gay', 'Rainer Will', 'Charlie Beall', 'Bruno Bruni Jr.', 'Ronald Marx', 'Axel Schreiber', 'Katie Mullins', 'Shaun Lawton', 'Terry Bartlett', 'Betty Okino', 'Anatole Taubman', 'Lavinia Wilson', 'Khira Lilli Pobanz', 'William Morts', 'Phil Hay', 'Nils Dommning', 'Bojan Heyn', 'Justin Schierlo', 'Marianne Sonneck', 'Joost Siedhoff', 'Tamara Röhl', 'Narges Rashidi', 'Claas Würfel', 'Robin Gooch', 'Anna De Carlo', 'Martha Fessehatzion', 'Milton Welsh', 'Mehmet Yilmaz', 'Alex Benjamin', 'Natacza Boon', 'Clio Burggraeve', 'Alexander Flache', 'Lilja Loeffler', 'Kim Pfeiffer', 'Michael Pink', 'Joachim Schoenfeldt']",['Karyn Kusama'],"['Action', 'Science Fiction']","['Paramount Pictures', 'Lakeshore Entertainment', 'MTV Films', 'Colossal Pictures', 'Valhalla Motion Pictures', 'MTV Productions']"
987,8643,en,"When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",The Exorcism of Emily Rose,"['Laura Linney', 'Tom Wilkinson', 'Campbell Scott', 'Jennifer Carpenter', 'Kenneth Welsh', 'Mary Beth Hurt', 'Colm Feore', 'Henry Czerny', 'Shohreh Aghdashloo', 'Duncan Fraser', 'Mary Black', 'Julian Christopher', 'Terence Kelly', 'Katie Keating', 'Marilyn Norry', 'Taylor Hill', 'John Innes', 'Iris Graham', 'Andrew Wheeler', 'JR Bourne']",['Scott Derrickson'],"['Crime', 'Drama', 'Horror', 'Thriller']","['Lakeshore Entertainment', 'Firm Films', 'Screen Gems']"
988,9315,en,"A claustrophobic, Hitchcockian thriller. A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet the child vanishes and nobody admits she was ever on that plane.",Flightplan,"['Jodie Foster', 'Peter Sarsgaard', 'Sean Bean', 'Kate Beahan', 'Michael Irby', 'Assaf Cohen', 'Erika Christensen', 'Shane Edelman', 'Mary Gallagher', 'Haley Ramm', 'Forrest Landis', 'Jana Kolesarova', 'Brent Sexton', 'Marlene Lawston', 'Judith Scott']",['Robert Schwentke'],"['Thriller', 'Drama', 'Mystery']","['Imagine Entertainment', 'Touchstone Pictures']"
989,3933,en,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",Corpse Bride,"['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson', 'Tracey Ullman', 'Paul Whitehouse', 'Joanna Lumley', 'Albert Finney', 'Richard E. Grant', 'Christopher Lee', 'Michael Gough', 'Jane Horrocks', 'Enn Reitel', 'Deep Roy', 'Danny Elfman', 'Stephen Ballantyne', 'Lisa Kay']","['Tim Burton', 'Mike Johnson']","['Romance', 'Fantasy', 'Animation', 'Music']","['Warner Bros.', 'Tim Burton Productions', 'Laika Entertainment', 'Patalex Productions']"
990,8923,en,"After being wrongfully expelled from Harvard University, American Matt Buckner flees to his sister's home in England. Once there, he is befriended by her charming and dangerous brother-in-law, Pete Dunham, and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty, trust and the sometimes brutal consequences of living close to the edge.",Green Street Hooligans,"['Elijah Wood', 'Claire Forlani', 'Charlie Hunnam', 'Ross McCall', 'Leo Gregory', 'Marc Warren', 'Rafe Spall', 'Kieran Bew', 'Geoff Bell', 'Henry Goodman', 'Francis Pope', 'Christopher Hehir', 'Terence Jay', 'David Alexander', 'Oliver Allison', 'James Allison', 'Joel Beckett', 'Scott Christie', 'David Carr', 'Jacob Gaffney', 'Jamie Kenna', 'Johnny Palmiero']",['Lexi Alexander'],"['Crime', 'Drama']",['Odd Lot Entertainment']
991,59,en,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,A History of Violence,"['Viggo Mortensen', 'Maria Bello', 'Heidi Hayes', 'Ashton Holmes', 'William Hurt', 'Ed Harris', 'Peter MacNeill', 'Stephen McHattie', 'Greg Bryk', 'Kyle Schmid', 'Sumela Kay', 'Gerry Quigley', 'Deborah Drakeford', 'Bill MacDonald', 'Aidan Devine']",['David Cronenberg'],"['Drama', 'Thriller', 'Crime']","['New Line Cinema', 'DC Comics', 'BenderSpink']"
992,11968,en,"When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",Into the Blue,"['Paul Walker', 'Jessica Alba', 'Scott Caan', 'Ashley Scott', 'Josh Brolin', 'Chris Taloa', 'James Frain', 'Dwayne Adway', 'Tyson Beckford']",['John Stockwell'],"['Action', 'Thriller', 'Adventure', 'Crime']","['Columbia Pictures Corporation', 'Mandalay Pictures', 'Metro-Goldwyn-Mayer (MGM)']"
993,533,en,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",The Curse of the Were-Rabbit,"['Peter Sallis', 'Helena Bonham Carter', 'Ralph Fiennes', 'Nicholas Smith', 'Liz Smith', 'John Thomson', 'Vincent Ebrahim', 'Geraldine McEwan', 'Edward Kelsey', 'Dicken Ashworth', 'Robert Horvath', 'Pete Atkin', 'Noni Lewis', 'Ben Whitehead', 'Christopher Fairbank', 'James Mather', 'William Vanderpuye', 'Mark Gatiss', 'Peter Kay', 'Nigel Pilkington']","['Nick Park', 'Steve Box']","['Adventure', 'Animation', 'Comedy', 'Family']","['Aardman Animations', 'DreamWorks Animation']"
994,5236,en,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,Kiss Kiss Bang Bang,"['Robert Downey Jr.', 'Val Kilmer', 'Michelle Monaghan', 'Corbin Bernsen', 'Dash Mihok', 'Larry Miller', 'Rockmond Dunbar', 'Shannyn Sossamon', 'Angela Lindvall', 'Indio Falconer Downey', 'Ariel Winter', 'Duane Carnahan', 'Josh Richman', 'Ali Hillis', 'Martha Hackett', 'Nancy Fish', 'Bill McAdams Jr.', 'Tanja Reichert', 'Jake McKinnon', 'Stephanie Pearson', 'Judie Aronson', 'Lela Edgar']",['Shane Black'],"['Action', 'Comedy', 'Crime', 'Mystery']","['Silver Pictures', 'Warner Bros.']"
995,11931,en,"Irresponsible party girl Maggie (Cameron Diaz) is kicked out of her father's (Ken Howard) and stepmother's (Candice Azzara) home, where she lives for free, and is taken in by her hard-working sister, Philadelphia lawyer Rose (Toni Collette). After Maggie's disruptive ways ruin her sister's love life, Rose turns her out as well. But when their grandmother, who they never knew existed, comes into their lives, the sisters face some complicated truths about themselves and their family.",In Her Shoes,"['Cameron Diaz', 'Toni Collette', 'Shirley MacLaine', 'Richard Burgi', 'Candice Azzara', 'Anson Mount', 'Brooke Smith', 'Mark Feuerstein', 'Terrance Christopher Jones', 'Nicole Randall Johnson', 'Kateri DeMartino', 'Alan Blumenfeld', 'Jerry Adler', 'Ivana Miličević', 'Marcia Jean Kurtz', 'Jill Saunders', 'Jackie Geary', 'Eric Balfour', 'Norman Lloyd', 'John Mastrangelo Sr.', 'Emilio Mignucci', 'Brandon Karrer', 'Jon Ingrassia', 'Jason Peck', 'Mary-Pat Green', 'Gene Bozzi', 'Carlease Burke', 'Hamlet', 'Ken Howard', 'Andy Powers', 'Karen Vicks', 'Carol Florence', 'William Spangler', 'Maureen Torsney-Weir', 'Chihiro Kawamura', 'Kevin Anthony', 'Salih Qawi', 'Jacquin DeLeon', 'Earnie Philps', 'Bill Polk', 'Mel Alpern', 'Francine Beers', 'Dorothy Kelly', 'Benton Jennings', 'Marilyn Raphael', 'Fran Gellatly', 'Jeri Jordan', 'Dan Fitzgerald', 'Ruth Byler', 'David Shatraw', 'Joan Turner']",['Curtis Hanson'],"['Comedy', 'Drama', 'Romance']","['Fox 2000 Pictures', 'Deuce Three Productions', 'Scott Free Productions']"
996,142,en,Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,Brokeback Mountain,"['Heath Ledger', 'Jake Gyllenhaal', 'Randy Quaid', 'Michelle Williams', 'Anne Hathaway', 'Larry Reese', 'Valerie Planche', 'Marty Antonini', 'Linda Cardellini', 'Anna Faris', 'David Harbour', 'Peter McRobbie', 'Kate Mara', 'Dave Trimble', 'Roberta Maxwell']",['Ang Lee'],"['Drama', 'Romance']","['River Road Entertainment', 'Alberta Film Entertainment', 'Focus Features', 'Good Machine']"
997,1656,en,"Having spent the last 10 years fighting injustice and cruelty, Alejandro de la Vega is now facing his greatest challenge: his loving wife Elena has thrown him out of the house!  Elena has filed for divorce and found comfort in the arms of Count Armand, a dashing French aristocrat.  But Alejandro knows something she doesn't: Armand is the evil mastermind behind a terrorist plot to destroy the United States.  And so, with his marriage and the county's future at stake, it's up to Zorro to save two unions before it's too late.",The Legend of Zorro,"['Antonio Banderas', 'Catherine Zeta-Jones', 'Adrián Alonso Barona', 'Julio Oscar Mechoso', 'Nick Chinlund', 'Alexa Benedetti', 'Rufus Sewell', 'Raúl Méndez', 'Brandon Wood', 'Michael Emerson', 'Pedro Armendáriz Jr.', 'Mary Crosby', 'Giovanna Zacarías', 'Alberto Reyes', 'Gustavo Sánchez Parra', 'Carlos Cobos', 'Tony Amendola']",['Martin Campbell'],"['Action', 'Adventure']","['Amblin Entertainment', 'Columbia Pictures Corporation']"
998,215,en,"When a new murder victim is discovered with all the signs of Jigsaw's hand, Detective Eric Matthews begins a full investigation and apprehends Jigsaw with little effort. But for Jigsaw, getting caught is just another part of his plan. Eight more of his victims are already fighting for their lives and now it's time for Matthews to join the game...",Saw II,"['Tobin Bell', 'Shawnee Smith', 'Donnie Wahlberg', 'Franky G', 'Glenn Plummer', 'Beverley Mitchell', 'Dina Meyer', 'Emmanuelle Vaugier', 'Erik Knudsen', 'Tim Burd', 'Lyriq Bent', 'Noam Jenkins', 'Tony Nappo', 'Kelly Jones', 'Vincent Rother']",['Darren Lynn Bousman'],['Horror'],"['Lions Gate Films', 'Got Films', 'Twisted Pictures', 'Evolution Entertainment', 'Saw 2 Productions']"
